03-04-2023_11-03-21
Title: seah sok eng hearing aid 
Right Hearing Aid Serial Number: NEE5027
Left Hearing Aid Serial Number: None
Data rate: 50
Available sensors: Accelerometer
Accelerometer G: 1
Notes: 

11:03:21.726 - Walking
11:03:46.557 - motion sensor: [x: 0.8935546875, y: -0.0146484375, z: 0.638671875] [x: 0.86328125, y: -0.0283203125, z: 0.6337890625] [x: 0.80078125, y: -0.0234375, z: 0.6005859375] [x: 0.7880859375, y: 0.00390625, z: 0.5732421875]
11:03:46.662 - motion sensor: [x: 0.83203125, y: 0.033203125, z: 0.5712890625] [x: 0.7939453125, y: 0.0400390625, z: 0.546875] [x: 0.7265625, y: 0.0390625, z: 0.498046875] [x: 0.69140625, y: 0.037109375, z: 0.482421875]
11:03:46.718 - motion sensor: [x: 0.6455078125, y: 0.0498046875, z: 0.4599609375] [x: 0.6484375, y: 0.0703125, z: 0.462890625] [x: 0.6796875, y: 0.080078125, z: 0.4814453125] [x: 0.6845703125, y: 0.0771484375, z: 0.4873046875]
11:03:46.798 - motion sensor: [x: 0.7080078125, y: 0.0693359375, z: 0.48828125] [x: 0.7255859375, y: 0.0556640625, z: 0.4990234375] [x: 0.7158203125, y: 0.0400390625, z: 0.513671875] [x: 0.7158203125, y: 0.0205078125, z: 0.5478515625]
11:03:46.898 - motion sensor: [x: 0.7099609375, y: -0.0009765625, z: 0.5849609375] [x: 0.7548828125, y: -0.0146484375, z: 0.623046875] [x: 0.78515625, y: -0.033203125, z: 0.6484375] [x: 0.814453125, y: -0.0458984375, z: 0.642578125]
11:03:46.978 - motion sensor: [x: 0.84765625, y: -0.0546875, z: 0.6328125] [x: 0.904296875, y: -0.0498046875, z: 0.6416015625] [x: 0.9453125, y: -0.03515625, z: 0.6728515625] [x: 0.9921875, y: 0.00390625, z: 0.73046875]
11:03:47.037 - motion sensor: [x: 0.9990234375, y: 0.0498046875, z: 0.771484375] [x: 0.8056640625, y: 0.0791015625, z: 0.7255859375] [x: 0.7294921875, y: 0.11328125, z: 0.6650390625] [x: 0.712890625, y: 0.1298828125, z: 0.61328125]
11:03:47.137 - motion sensor: [x: 0.7060546875, y: 0.1240234375, z: 0.560546875] [x: 0.7119140625, y: 0.1083984375, z: 0.50390625] [x: 0.7470703125, y: 0.1005859375, z: 0.494140625] [x: 0.77734375, y: 0.109375, z: 0.5126953125]
11:03:47.191 - motion sensor: [x: 0.7646484375, y: 0.1162109375, z: 0.5400390625] [x: 0.720703125, y: 0.115234375, z: 0.541015625] [x: 0.6943359375, y: 0.1044921875, z: 0.5400390625] [x: 0.6689453125, y: 0.0849609375, z: 0.5244140625]
11:03:47.296 - motion sensor: [x: 0.6396484375, y: 0.0673828125, z: 0.5126953125] [x: 0.6220703125, y: 0.060546875, z: 0.5068359375] [x: 0.65234375, y: 0.0625, z: 0.51953125] [x: 0.681640625, y: 0.068359375, z: 0.5244140625]
11:03:47.358 - motion sensor: [x: 0.7099609375, y: 0.0791015625, z: 0.5302734375] [x: 0.71875, y: 0.091796875, z: 0.548828125] [x: 0.7451171875, y: 0.1015625, z: 0.5869140625] [x: 0.75390625, y: 0.1064453125, z: 0.6318359375]
11:03:47.437 - motion sensor: [x: 0.7822265625, y: 0.123046875, z: 0.6904296875] [x: 0.767578125, y: 0.125, z: 0.70703125] [x: 0.73828125, y: 0.119140625, z: 0.69921875] [x: 0.73046875, y: 0.099609375, z: 0.7138671875]
11:03:47.518 - motion sensor: [x: 0.7666015625, y: 0.0888671875, z: 0.7275390625] [x: 0.7841796875, y: 0.09765625, z: 0.7548828125] [x: 0.84765625, y: 0.12109375, z: 0.7353515625] [x: 0.955078125, y: 0.1103515625, z: 0.7041015625]
11:03:47.639 - motion sensor: [x: 0.91796875, y: 0.037109375, z: 0.6279296875] [x: 0.8876953125, y: -0.0263671875, z: 0.615234375] [x: 0.8515625, y: -0.06640625, z: 0.61328125] [x: 0.7998046875, y: -0.0791015625, z: 0.580078125]
11:03:47.678 - motion sensor: [x: 0.767578125, y: -0.0712890625, z: 0.5244140625] [x: 0.798828125, y: -0.037109375, z: 0.5107421875] [x: 0.8017578125, y: -0.0078125, z: 0.521484375] [x: 0.7421875, y: 0.0078125, z: 0.509765625]
11:03:47.758 - motion sensor: [x: 0.6865234375, y: 0.021484375, z: 0.4990234375] [x: 0.65625, y: 0.0380859375, z: 0.4970703125] [x: 0.6357421875, y: 0.0634765625, z: 0.5107421875] [x: 0.6474609375, y: 0.0888671875, z: 0.5166015625]
11:03:47.838 - motion sensor: [x: 0.681640625, y: 0.1015625, z: 0.515625] [x: 0.724609375, y: 0.08984375, z: 0.521484375] [x: 0.7431640625, y: 0.0556640625, z: 0.5322265625] [x: 0.724609375, y: 0.0146484375, z: 0.5517578125]
11:03:47.918 - motion sensor: [x: 0.6923828125, y: -0.017578125, z: 0.5615234375] [x: 0.7001953125, y: -0.0380859375, z: 0.58984375] [x: 0.748046875, y: -0.052734375, z: 0.6240234375] [x: 0.767578125, y: -0.0712890625, z: 0.6220703125]
11:03:48.018 - motion sensor: [x: 0.78125, y: -0.083984375, z: 0.609375] [x: 0.796875, y: -0.0888671875, z: 0.6064453125] [x: 0.8759765625, y: -0.0576171875, z: 0.6357421875] [x: 0.9150390625, y: -0.041015625, z: 0.6982421875]
11:03:48.079 - motion sensor: [x: 0.9755859375, y: 0.009765625, z: 0.7451171875] [x: 1.1005859375, y: 0.0615234375, z: 0.7939453125] [x: 0.8935546875, y: 0.0732421875, z: 0.72265625] [x: 0.6806640625, y: 0.091796875, z: 0.6572265625]
11:03:48.156 - motion sensor: [x: 0.68359375, y: 0.1328125, z: 0.6640625] [x: 0.7109375, y: 0.162109375, z: 0.671875] [x: 0.73046875, y: 0.1748046875, z: 0.638671875] [x: 0.7626953125, y: 0.158203125, z: 0.603515625]
11:03:48.257 - motion sensor: [x: 0.765625, y: 0.125, z: 0.576171875] [x: 0.7041015625, y: 0.099609375, z: 0.54296875] [x: 0.6396484375, y: 0.08984375, z: 0.51171875] [x: 0.63671875, y: 0.08984375, z: 0.4873046875]
11:03:48.337 - motion sensor: [x: 0.638671875, y: 0.091796875, z: 0.47265625] [x: 0.6494140625, y: 0.08984375, z: 0.458984375] [x: 0.689453125, y: 0.0859375, z: 0.46875] [x: 0.7060546875, y: 0.08203125, z: 0.4951171875]
11:03:48.418 - motion sensor: [x: 0.6953125, y: 0.0859375, z: 0.5224609375] [x: 0.701171875, y: 0.1044921875, z: 0.5546875] [x: 0.7255859375, y: 0.1162109375, z: 0.5771484375] [x: 0.7373046875, y: 0.1220703125, z: 0.6005859375]
11:03:48.477 - motion sensor: [x: 0.7119140625, y: 0.125, z: 0.638671875] [x: 0.734375, y: 0.130859375, z: 0.689453125] [x: 0.734375, y: 0.126953125, z: 0.7060546875] [x: 0.69921875, y: 0.11328125, z: 0.6962890625]
11:03:48.556 - motion sensor: [x: 0.6865234375, y: 0.0966796875, z: 0.6845703125] [x: 0.75390625, y: 0.0849609375, z: 0.7158203125] [x: 0.767578125, y: 0.0771484375, z: 0.7548828125] [x: 0.75390625, y: 0.076171875, z: 0.734375]
11:03:48.637 - motion sensor: [x: 0.8857421875, y: 0.0947265625, z: 0.7177734375] [x: 0.919921875, y: 0.072265625, z: 0.6396484375] [x: 0.9541015625, y: 0.03515625, z: 0.6025390625] [x: 0.9736328125, y: -0.0107421875, z: 0.578125]
11:03:48.717 - motion sensor: [x: 0.9541015625, y: -0.046875, z: 0.544921875] [x: 0.9072265625, y: -0.0693359375, z: 0.5] [x: 0.841796875, y: -0.0595703125, z: 0.48828125] [x: 0.8212890625, y: -0.03515625, z: 0.498046875]
11:03:48.800 - motion sensor: [x: 0.7607421875, y: -0.0185546875, z: 0.5] [x: 0.6845703125, y: 0.0107421875, z: 0.498046875] [x: 0.6435546875, y: 0.0439453125, z: 0.494140625] [x: 0.6044921875, y: 0.06640625, z: 0.484375]
11:03:48.876 - motion sensor: [x: 0.6328125, y: 0.078125, z: 0.48828125] [x: 0.685546875, y: 0.07421875, z: 0.490234375] [x: 0.7177734375, y: 0.0595703125, z: 0.498046875] [x: 0.7470703125, y: 0.041015625, z: 0.5087890625]
11:03:48.979 - motion sensor: [x: 0.751953125, y: 0.0205078125, z: 0.51953125] [x: 0.7578125, y: -0.0009765625, z: 0.5400390625] [x: 0.7724609375, y: -0.0263671875, z: 0.5576171875] [x: 0.75390625, y: -0.0537109375, z: 0.560546875]
11:03:49.038 - motion sensor: [x: 0.7509765625, y: -0.0625, z: 0.5712890625] [x: 0.78125, y: -0.05859375, z: 0.595703125] [x: 0.8359375, y: -0.04296875, z: 0.6064453125] [x: 0.865234375, y: -0.025390625, z: 0.6240234375]
11:03:49.118 - motion sensor: [x: 0.95703125, y: -0.0107421875, z: 0.689453125] [x: 0.916015625, y: -0.021484375, z: 0.7197265625] [x: 1.0400390625, y: 0.0068359375, z: 0.75390625] [x: 1.0107421875, y: 0.0146484375, z: 0.7080078125]
11:03:49.195 - motion sensor: [x: 0.740234375, y: 0.037109375, z: 0.595703125] [x: 0.6787109375, y: 0.08984375, z: 0.576171875] [x: 0.7568359375, y: 0.140625, z: 0.599609375] [x: 0.7861328125, y: 0.1669921875, z: 0.6064453125]
11:03:49.277 - motion sensor: [x: 0.8134765625, y: 0.1748046875, z: 0.583984375] [x: 0.7978515625, y: 0.17578125, z: 0.54296875] [x: 0.7578125, y: 0.158203125, z: 0.5205078125] [x: 0.6884765625, y: 0.1357421875, z: 0.4970703125]
11:03:49.353 - motion sensor: [x: 0.646484375, y: 0.11328125, z: 0.48046875] [x: 0.6171875, y: 0.0927734375, z: 0.4599609375] [x: 0.6044921875, y: 0.0830078125, z: 0.4453125] [x: 0.64453125, y: 0.083984375, z: 0.458984375]
11:03:49.438 - motion sensor: [x: 0.6943359375, y: 0.0869140625, z: 0.48828125] [x: 0.6943359375, y: 0.1005859375, z: 0.5302734375] [x: 0.6982421875, y: 0.1171875, z: 0.5703125] [x: 0.7177734375, y: 0.1298828125, z: 0.59375]
11:03:49.521 - motion sensor: [x: 0.73828125, y: 0.1279296875, z: 0.61328125] [x: 0.744140625, y: 0.126953125, z: 0.6337890625] [x: 0.7666015625, y: 0.130859375, z: 0.6669921875] [x: 0.775390625, y: 0.1220703125, z: 0.67578125]
11:03:49.598 - motion sensor: [x: 0.7333984375, y: 0.1123046875, z: 0.6826171875] [x: 0.763671875, y: 0.10546875, z: 0.693359375] [x: 0.8466796875, y: 0.1171875, z: 0.712890625] [x: 0.8115234375, y: 0.1025390625, z: 0.6982421875]
11:03:49.677 - motion sensor: [x: 0.876953125, y: 0.1064453125, z: 0.6796875] [x: 0.951171875, y: 0.080078125, z: 0.642578125] [x: 0.908203125, y: 0.0126953125, z: 0.572265625] [x: 0.88671875, y: -0.044921875, z: 0.5556640625]
11:03:49.795 - motion sensor: [x: 0.884765625, y: -0.0703125, z: 0.5546875] [x: 0.85546875, y: -0.07421875, z: 0.529296875] [x: 0.8740234375, y: -0.0595703125, z: 0.5126953125] [x: 0.88671875, y: -0.0302734375, z: 0.517578125]
11:03:49.834 - motion sensor: [x: 0.8544921875, y: -0.005859375, z: 0.515625] [x: 0.76953125, y: 0.0087890625, z: 0.4873046875] [x: 0.697265625, y: 0.0341796875, z: 0.4716796875] [x: 0.654296875, y: 0.060546875, z: 0.458984375]
11:03:49.914 - motion sensor: [x: 0.6533203125, y: 0.0810546875, z: 0.451171875] [x: 0.6845703125, y: 0.0927734375, z: 0.4560546875] [x: 0.7041015625, y: 0.0947265625, z: 0.4736328125] [x: 0.716796875, y: 0.08984375, z: 0.4951171875]
11:03:49.998 - motion sensor: [x: 0.744140625, y: 0.0859375, z: 0.5107421875] [x: 0.76171875, y: 0.0703125, z: 0.5302734375] [x: 0.7626953125, y: 0.041015625, z: 0.541015625] [x: 0.7392578125, y: 0.001953125, z: 0.5478515625]
11:03:50.078 - motion sensor: [x: 0.734375, y: -0.025390625, z: 0.5517578125] [x: 0.7861328125, y: -0.0439453125, z: 0.5712890625] [x: 0.833984375, y: -0.0576171875, z: 0.58203125] [x: 0.880859375, y: -0.0693359375, z: 0.5810546875]
11:03:50.158 - motion sensor: [x: 0.873046875, y: -0.078125, z: 0.5947265625] [x: 0.912109375, y: -0.072265625, z: 0.6171875] [x: 0.896484375, y: -0.0732421875, z: 0.646484375] [x: 0.8671875, y: -0.041015625, z: 0.658203125]
11:03:50.233 - motion sensor: [x: 1.0029296875, y: 0.0166015625, z: 0.689453125] [x: 0.91796875, y: 0.0478515625, z: 0.6337890625] [x: 0.7490234375, y: 0.0810546875, z: 0.568359375] [x: 0.6962890625, y: 0.12109375, z: 0.5693359375]
11:03:50.337 - motion sensor: [x: 0.736328125, y: 0.162109375, z: 0.5966796875] [x: 0.7890625, y: 0.1796875, z: 0.6044921875] [x: 0.8427734375, y: 0.169921875, z: 0.5966796875] [x: 0.8251953125, y: 0.1396484375, z: 0.5859375]
11:03:50.398 - motion sensor: [x: 0.740234375, y: 0.103515625, z: 0.5654296875] [x: 0.6533203125, y: 0.0859375, z: 0.5478515625] [x: 0.638671875, y: 0.0732421875, z: 0.541015625] [x: 0.6357421875, y: 0.0595703125, z: 0.5126953125]
11:03:50.497 - motion sensor: [x: 0.6435546875, y: 0.041015625, z: 0.48046875] [x: 0.6474609375, y: 0.0283203125, z: 0.4775390625] [x: 0.66796875, y: 0.033203125, z: 0.48828125] [x: 0.689453125, y: 0.0498046875, z: 0.52734375]
11:03:50.557 - motion sensor: [x: 0.697265625, y: 0.072265625, z: 0.5576171875] [x: 0.7001953125, y: 0.0927734375, z: 0.5869140625] [x: 0.708984375, y: 0.1123046875, z: 0.6181640625] [x: 0.7177734375, y: 0.12890625, z: 0.6630859375]
11:03:50.637 - motion sensor: [x: 0.7490234375, y: 0.1474609375, z: 0.7099609375] [x: 0.7529296875, y: 0.1396484375, z: 0.71875] [x: 0.708984375, y: 0.123046875, z: 0.67578125] [x: 0.69921875, y: 0.1044921875, z: 0.6533203125]
11:03:50.719 - motion sensor: [x: 0.7958984375, y: 0.10546875, z: 0.69140625] [x: 0.7958984375, y: 0.0966796875, z: 0.7236328125] [x: 0.822265625, y: 0.1123046875, z: 0.7333984375] [x: 0.9912109375, y: 0.1240234375, z: 0.759765625]
11:03:50.818 - motion sensor: [x: 0.9580078125, y: 0.0693359375, z: 0.6865234375] [x: 0.9443359375, y: 0.0107421875, z: 0.65234375] [x: 0.94921875, y: -0.044921875, z: 0.6201171875] [x: 0.896484375, y: -0.080078125, z: 0.595703125]
11:03:50.879 - motion sensor: [x: 0.8037109375, y: -0.095703125, z: 0.5595703125] [x: 0.7431640625, y: -0.0693359375, z: 0.54296875] [x: 0.728515625, y: -0.02734375, z: 0.552734375] [x: 0.681640625, y: 0.015625, z: 0.5439453125]
11:03:50.957 - motion sensor: [x: 0.6455078125, y: 0.0498046875, z: 0.5185546875] [x: 0.625, y: 0.078125, z: 0.4990234375] [x: 0.6044921875, y: 0.095703125, z: 0.4794921875] [x: 0.62890625, y: 0.1064453125, z: 0.46875]
11:03:51.057 - motion sensor: [x: 0.6943359375, y: 0.10546875, z: 0.462890625] [x: 0.7431640625, y: 0.0869140625, z: 0.4609375] [x: 0.7685546875, y: 0.0625, z: 0.4716796875] [x: 0.78515625, y: 0.0302734375, z: 0.494140625]
11:03:51.118 - motion sensor: [x: 0.787109375, y: -0.0048828125, z: 0.5234375] [x: 0.7744140625, y: -0.0341796875, z: 0.5419921875] [x: 0.7333984375, y: -0.068359375, z: 0.5556640625] [x: 0.724609375, y: -0.087890625, z: 0.5703125]
11:03:51.198 - motion sensor: [x: 0.7451171875, y: -0.0830078125, z: 0.5869140625] [x: 0.7978515625, y: -0.068359375, z: 0.603515625] [x: 0.8310546875, y: -0.0556640625, z: 0.6123046875] [x: 0.9375, y: -0.0283203125, z: 0.6494140625]
11:03:51.295 - motion sensor: [x: 1.0849609375, y: 0.0048828125, z: 0.703125] [x: 1.1220703125, y: 0.009765625, z: 0.7265625] [x: 0.8984375, y: 0.0029296875, z: 0.671875] [x: 0.630859375, y: 0.046875, z: 0.623046875]
11:03:51.358 - motion sensor: [x: 0.7431640625, y: 0.1044921875, z: 0.6962890625] [x: 0.751953125, y: 0.1328125, z: 0.705078125] [x: 0.7431640625, y: 0.138671875, z: 0.662109375] [x: 0.7763671875, y: 0.1171875, z: 0.630859375]
11:03:51.458 - motion sensor: [x: 0.76171875, y: 0.09375, z: 0.5888671875] [x: 0.7001953125, y: 0.0888671875, z: 0.544921875] [x: 0.6552734375, y: 0.099609375, z: 0.5205078125] [x: 0.650390625, y: 0.1240234375, z: 0.5244140625]
11:03:51.521 - motion sensor: [x: 0.6630859375, y: 0.140625, z: 0.5234375] [x: 0.6650390625, y: 0.134765625, z: 0.513671875] [x: 0.6455078125, y: 0.1220703125, z: 0.51171875] [x: 0.6328125, y: 0.111328125, z: 0.517578125]
11:03:51.598 - motion sensor: [x: 0.650390625, y: 0.103515625, z: 0.525390625] [x: 0.669921875, y: 0.1025390625, z: 0.5283203125] [x: 0.693359375, y: 0.103515625, z: 0.5478515625] [x: 0.7138671875, y: 0.10546875, z: 0.57421875]
11:03:51.676 - motion sensor: [x: 0.71875, y: 0.11328125, z: 0.6064453125] [x: 0.76953125, y: 0.1298828125, z: 0.6572265625] [x: 0.7666015625, y: 0.1435546875, z: 0.67578125] [x: 0.7744140625, y: 0.16015625, z: 0.6806640625]
11:03:51.770 - motion sensor: [x: 0.7763671875, y: 0.1640625, z: 0.6845703125] [x: 0.814453125, y: 0.1630859375, z: 0.6982421875] [x: 0.8837890625, y: 0.1396484375, z: 0.7177734375] [x: 0.8056640625, y: 0.1044921875, z: 0.685546875]
11:03:51.840 - motion sensor: [x: 0.9140625, y: 0.1123046875, z: 0.6982421875] [x: 0.9375, y: 0.078125, z: 0.6474609375] [x: 0.8994140625, y: 0.01171875, z: 0.5732421875] [x: 0.8759765625, y: -0.0458984375, z: 0.5556640625]
11:03:51.938 - motion sensor: [x: 0.84765625, y: -0.0947265625, z: 0.5537109375] [x: 0.7919921875, y: -0.115234375, z: 0.5302734375] [x: 0.771484375, y: -0.09765625, z: 0.5048828125] [x: 0.806640625, y: -0.0625, z: 0.51953125]
11:03:51.997 - motion sensor: [x: 0.8017578125, y: -0.0400390625, z: 0.53515625] [x: 0.736328125, y: -0.0302734375, z: 0.517578125] [x: 0.6708984375, y: -0.00390625, z: 0.5205078125] [x: 0.623046875, y: 0.0390625, z: 0.5234375]
11:03:52.098 - motion sensor: [x: 0.630859375, y: 0.0751953125, z: 0.515625] [x: 0.6845703125, y: 0.095703125, z: 0.5146484375] [x: 0.73046875, y: 0.087890625, z: 0.515625] [x: 0.740234375, y: 0.0654296875, z: 0.51953125]
11:03:52.176 - motion sensor: [x: 0.751953125, y: 0.037109375, z: 0.5302734375] [x: 0.736328125, y: 0.0126953125, z: 0.5361328125] [x: 0.724609375, y: 0.001953125, z: 0.556640625] [x: 0.7412109375, y: -0.013671875, z: 0.58203125]
11:03:52.255 - motion sensor: [x: 0.7626953125, y: -0.0341796875, z: 0.607421875] [x: 0.7666015625, y: -0.052734375, z: 0.6298828125] [x: 0.7841796875, y: -0.0751953125, z: 0.62890625] [x: 0.7841796875, y: -0.0791015625, z: 0.6162109375]
11:03:52.318 - motion sensor: [x: 0.77734375, y: -0.0693359375, z: 0.6171875] [x: 0.90234375, y: -0.0439453125, z: 0.6728515625] [x: 1.0908203125, y: 0.009765625, z: 0.7158203125] [x: 1.0859375, y: 0.0302734375, z: 0.6962890625]
11:03:52.421 - motion sensor: [x: 0.8203125, y: 0.0517578125, z: 0.63671875] [x: 0.7314453125, y: 0.1083984375, z: 0.638671875] [x: 0.78515625, y: 0.1669921875, z: 0.6845703125] [x: 0.7880859375, y: 0.18359375, z: 0.6708984375]
11:03:52.479 - motion sensor: [x: 0.791015625, y: 0.15625, z: 0.611328125] [x: 0.7744140625, y: 0.1083984375, z: 0.5576171875] [x: 0.7353515625, y: 0.0693359375, z: 0.5126953125] [x: 0.6748046875, y: 0.0439453125, z: 0.47265625]
11:03:52.577 - motion sensor: [x: 0.63671875, y: 0.04296875, z: 0.4619140625] [x: 0.6328125, y: 0.0537109375, z: 0.46484375] [x: 0.6455078125, y: 0.0595703125, z: 0.4716796875] [x: 0.6884765625, y: 0.0634765625, z: 0.490234375]
11:03:52.639 - motion sensor: [x: 0.7138671875, y: 0.0693359375, z: 0.51171875] [x: 0.705078125, y: 0.0810546875, z: 0.5341796875] [x: 0.6962890625, y: 0.0986328125, z: 0.5546875] [x: 0.71484375, y: 0.115234375, z: 0.583984375]
11:03:52.739 - motion sensor: [x: 0.732421875, y: 0.1220703125, z: 0.6083984375] [x: 0.7021484375, y: 0.1171875, z: 0.623046875] [x: 0.69140625, y: 0.12109375, z: 0.6416015625] [x: 0.7060546875, y: 0.1240234375, z: 0.6708984375]
11:03:52.798 - motion sensor: [x: 0.6865234375, y: 0.1201171875, z: 0.662109375] [x: 0.6796875, y: 0.1083984375, z: 0.642578125] [x: 0.7158203125, y: 0.103515625, z: 0.6494140625] [x: 0.8271484375, y: 0.103515625, z: 0.6767578125]
11:03:52.877 - motion sensor: [x: 0.798828125, y: 0.087890625, z: 0.671875] [x: 0.8974609375, y: 0.1103515625, z: 0.6669921875] [x: 1.0478515625, y: 0.1064453125, z: 0.6591796875] [x: 0.9794921875, y: 0.046875, z: 0.5732421875]
11:03:52.957 - motion sensor: [x: 0.9482421875, y: 0.0068359375, z: 0.583984375] [x: 0.939453125, y: -0.0302734375, z: 0.6142578125] [x: 0.8759765625, y: -0.052734375, z: 0.61328125] [x: 0.759765625, y: -0.0576171875, z: 0.5771484375]
11:03:53.055 - motion sensor: [x: 0.7294921875, y: -0.0400390625, z: 0.560546875] [x: 0.7626953125, y: -0.0224609375, z: 0.5673828125] [x: 0.7138671875, y: -0.00390625, z: 0.552734375] [x: 0.6767578125, y: 0.02734375, z: 0.5576171875]
11:03:53.139 - motion sensor: [x: 0.63671875, y: 0.0498046875, z: 0.556640625] [x: 0.62109375, y: 0.0712890625, z: 0.5478515625] [x: 0.6435546875, y: 0.083984375, z: 0.5283203125] [x: 0.6943359375, y: 0.08203125, z: 0.517578125]
11:03:53.240 - motion sensor: [x: 0.7177734375, y: 0.06640625, z: 0.5009765625] [x: 0.734375, y: 0.0537109375, z: 0.5087890625] [x: 0.7197265625, y: 0.0380859375, z: 0.515625] [x: 0.697265625, y: 0.0283203125, z: 0.5068359375]
11:03:53.299 - motion sensor: [x: 0.6982421875, y: 0.0224609375, z: 0.53515625] [x: 0.759765625, y: 0.01953125, z: 0.5927734375] [x: 0.78515625, y: 0.001953125, z: 0.6181640625] [x: 0.8193359375, y: -0.013671875, z: 0.626953125]
11:03:53.373 - motion sensor: [x: 0.8369140625, y: -0.033203125, z: 0.642578125] [x: 0.8701171875, y: -0.03125, z: 0.669921875] [x: 0.990234375, y: -0.0009765625, z: 0.7353515625] [x: 1.11328125, y: 0.0234375, z: 0.8095703125]
11:03:53.453 - motion sensor: [x: 0.9755859375, y: 0.0263671875, z: 0.7734375] [x: 0.7001953125, y: 0.046875, z: 0.7001953125] [x: 0.6640625, y: 0.095703125, z: 0.65234375] [x: 0.7255859375, y: 0.12109375, z: 0.6552734375]
11:03:53.536 - motion sensor: [x: 0.71484375, y: 0.125, z: 0.619140625] [x: 0.6884765625, y: 0.1171875, z: 0.580078125] [x: 0.705078125, y: 0.1064453125, z: 0.5556640625] [x: 0.7451171875, y: 0.10546875, z: 0.55078125]
11:03:53.619 - motion sensor: [x: 0.716796875, y: 0.1142578125, z: 0.5380859375] [x: 0.7001953125, y: 0.12890625, z: 0.521484375] [x: 0.6962890625, y: 0.1279296875, z: 0.5087890625] [x: 0.685546875, y: 0.1181640625, z: 0.490234375]
11:03:53.700 - motion sensor: [x: 0.6728515625, y: 0.09765625, z: 0.4814453125] [x: 0.6806640625, y: 0.0703125, z: 0.4873046875] [x: 0.66796875, y: 0.0595703125, z: 0.5048828125] [x: 0.6630859375, y: 0.06640625, z: 0.52734375]
11:03:53.777 - motion sensor: [x: 0.6787109375, y: 0.078125, z: 0.5517578125] [x: 0.705078125, y: 0.091796875, z: 0.5751953125] [x: 0.7021484375, y: 0.0966796875, z: 0.6015625] [x: 0.7080078125, y: 0.111328125, z: 0.6376953125]
11:03:53.859 - motion sensor: [x: 0.7490234375, y: 0.134765625, z: 0.6787109375] [x: 0.763671875, y: 0.1474609375, z: 0.6923828125] [x: 0.7451171875, y: 0.146484375, z: 0.677734375] [x: 0.7373046875, y: 0.142578125, z: 0.6826171875]
11:03:53.939 - motion sensor: [x: 0.7890625, y: 0.1396484375, z: 0.712890625] [x: 0.8369140625, y: 0.1376953125, z: 0.740234375] [x: 0.849609375, y: 0.1435546875, z: 0.716796875] [x: 1.021484375, y: 0.1708984375, z: 0.70703125]
11:03:54.019 - motion sensor: [x: 0.9990234375, y: 0.1005859375, z: 0.58984375] [x: 0.9189453125, y: 0.005859375, z: 0.51953125] [x: 0.91015625, y: -0.0771484375, z: 0.5302734375] [x: 0.8251953125, y: -0.1318359375, z: 0.5244140625]
11:03:54.098 - motion sensor: [x: 0.740234375, y: -0.1357421875, z: 0.5] [x: 0.767578125, y: -0.099609375, z: 0.486328125] [x: 0.83203125, y: -0.05859375, z: 0.490234375] [x: 0.802734375, y: -0.037109375, z: 0.4892578125]
11:03:54.193 - motion sensor: [x: 0.73828125, y: -0.0361328125, z: 0.474609375] [x: 0.6689453125, y: -0.03125, z: 0.466796875] [x: 0.5869140625, y: 0.0009765625, z: 0.46484375] [x: 0.5849609375, y: 0.0419921875, z: 0.4814453125]
11:03:54.256 - motion sensor: [x: 0.65625, y: 0.064453125, z: 0.5] [x: 0.7158203125, y: 0.064453125, z: 0.51171875] [x: 0.748046875, y: 0.044921875, z: 0.5185546875] [x: 0.771484375, y: 0.0205078125, z: 0.5283203125]
11:03:54.358 - motion sensor: [x: 0.75, y: -0.0068359375, z: 0.533203125] [x: 0.7333984375, y: -0.0263671875, z: 0.552734375] [x: 0.8017578125, y: -0.037109375, z: 0.591796875] [x: 0.8251953125, y: -0.0517578125, z: 0.6142578125]
11:03:54.433 - motion sensor: [x: 0.8095703125, y: -0.068359375, z: 0.603515625] [x: 0.818359375, y: -0.0712890625, z: 0.6171875] [x: 0.84375, y: -0.05859375, z: 0.6416015625] [x: 0.9609375, y: -0.021484375, z: 0.6826171875]
11:03:54.496 - motion sensor: [x: 1.001953125, y: 0.0146484375, z: 0.6923828125] [x: 1.072265625, y: 0.0478515625, z: 0.7060546875] [x: 0.8544921875, y: 0.0517578125, z: 0.642578125] [x: 0.720703125, y: 0.083984375, z: 0.63671875]
11:03:54.578 - motion sensor: [x: 0.7958984375, y: 0.12109375, z: 0.69140625] [x: 0.791015625, y: 0.14453125, z: 0.7060546875] [x: 0.783203125, y: 0.1533203125, z: 0.6845703125] [x: 0.78125, y: 0.1298828125, z: 0.671875]
11:03:54.658 - motion sensor: [x: 0.740234375, y: 0.0908203125, z: 0.6396484375] [x: 0.673828125, y: 0.0576171875, z: 0.5859375] [x: 0.63671875, y: 0.044921875, z: 0.5537109375] [x: 0.609375, y: 0.0576171875, z: 0.5166015625]
11:03:54.737 - motion sensor: [x: 0.5966796875, y: 0.06640625, z: 0.4833984375] [x: 0.615234375, y: 0.076171875, z: 0.4697265625] [x: 0.65234375, y: 0.0888671875, z: 0.4697265625] [x: 0.666015625, y: 0.1015625, z: 0.4853515625]
11:03:54.818 - motion sensor: [x: 0.6796875, y: 0.111328125, z: 0.509765625] [x: 0.677734375, y: 0.125, z: 0.548828125] [x: 0.673828125, y: 0.1357421875, z: 0.59375] [x: 0.697265625, y: 0.1416015625, z: 0.630859375]
